Line ID,Item,Item Code,Size,Category,Date,Time,Day of Week,Hour,Order Date,Qty,Item Price,Item Tax,Discount,Order #,Invoice #,Order Type,Table #,Payment Type,Order Subtotal,Order Tax,Order Tips,Order Total,Order Employee,Payment Employee
11220,Steak,01,Large,pho,2026-06-29,19:43:38,Monday,19,6/29/2026 7:43 PM,1,15.99,1.63,0.00,82,189145,TABLE,B2,Cash,15.99,1.63,0.00,17.62,Cashier,Cashier
11221,Vege & Tofu,06,Large,pho,2026-06-29,19:43:42,Monday,19,6/29/2026 7:43 PM,1,15.99,1.63,0.00,85,189146,TABLE,C1,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
11222,Chicken & Pork,G-6,,Grilled & Wok,2026-06-29,19:43:42,Monday,19,6/29/2026 7:43 PM,1,16.49,1.68,0.00,85,189146,TABLE,C1,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
11223,Fried Roll,28,,Appetizer,2026-06-29,19:43:42,Monday,19,6/29/2026 7:43 PM,1,3.25,0.33,0.00,85,189146,TABLE,C1,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
11224,NO MEAT PHO LARGE,,,pho,2026-06-29,19:43:42,Monday,19,6/29/2026 7:43 PM,1,12.99,1.32,0.00,85,189146,TABLE,C1,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
11225,Spring Roll,30,,Appetizer,2026-06-29,19:45:12,Monday,19,6/29/2026 7:45 PM,1,3.25,0.33,0.00,89,189147,TABLE,A3,Credit Card,45.72,4.66,9.07,59.45,Cashier,Cashier
11226,Chicken Fried Rice,F1,,Fried Rice,2026-06-29,19:45:12,Monday,19,6/29/2026 7:45 PM,1,15.49,1.58,0.00,89,189147,TABLE,A3,Credit Card,45.72,4.66,9.07,59.45,Cashier,Cashier
11227,Kid's Meal,19,,Kid's Meal,2026-06-29,19:45:12,Monday,19,6/29/2026 7:45 PM,1,10.99,1.12,0.00,89,189147,TABLE,A3,Credit Card,45.72,4.66,9.07,59.45,Cashier,Cashier
11228,Steak,01,Large,pho,2026-06-29,19:45:12,Monday,19,6/29/2026 7:45 PM,1,15.99,1.63,0.00,89,189147,TABLE,A3,Credit Card,45.72,4.66,9.07,59.45,Cashier,Cashier
11229,Coconut,,+1 add-in,Bubble Juice,2026-06-29,19:46:50,Monday,19,6/29/2026 7:46 PM,1,6.98,0.71,0.00,78,189148,TABLE,C1,Cash,22.56,2.30,0.00,24.86,Cashier,Cashier
11230,Gyoza,A2,,Appetizer,2026-06-29,19:46:50,Monday,19,6/29/2026 7:46 PM,1,9.59,0.98,0.00,78,189148,TABLE,C1,Cash,22.56,2.30,0.00,24.86,Cashier,Cashier
11231,Pineapple,,,Bubble Juice,2026-06-29,19:46:50,Monday,19,6/29/2026 7:46 PM,1,5.99,0.61,0.00,78,189148,TABLE,C1,Cash,22.56,2.30,0.00,24.86,Cashier,Cashier
11232,Steak,01,Large,pho,2026-06-29,19:49:54,Monday,19,6/29/2026 7:49 PM,1,15.99,1.63,0.00,87,189149,TABLE,B1,Credit Card,47.47,4.84,13.08,65.39,Cashier,Cashier
11233,Spicy Pork,G-4,,Grilled & Wok,2026-06-29,19:49:54,Monday,19,6/29/2026 7:49 PM,1,16.49,1.68,0.00,87,189149,TABLE,B1,Credit Card,47.47,4.84,13.08,65.39,Cashier,Cashier
11234,Brisket,20,Small,pho,2026-06-29,19:49:54,Monday,19,6/29/2026 7:49 PM,1,14.99,1.53,0.00,87,189149,TABLE,B1,Credit Card,47.47,4.84,13.08,65.39,Cashier,Cashier
11235,Steak & Brisket,02,Small,pho,2026-06-29,19:51:15,Monday,19,6/29/2026 7:51 PM,1,14.99,1.53,0.00,77,189150,TABLE,A5,Credit Card,14.99,1.53,0.00,16.52,Cashier,Cashier
11236,Chicken Fried Rice,F1,,Fried Rice,2026-06-29,19:58:23,Monday,19,6/29/2026 7:58 PM,1,15.49,1.58,0.00,86,189151,TO GO,,Credit Card,19.68,2.01,5.42,27.11,Cashier,Cashier
11237,COCONUT Juice,,,Coffee & Drinks,2026-06-29,19:58:23,Monday,19,6/29/2026 7:58 PM,1,4.19,0.43,0.00,86,189151,TO GO,,Credit Card,19.68,2.01,5.42,27.11,Cashier,Cashier
11238,Vege & Tofu,06,Small,pho,2026-06-29,20:05:01,Monday,20,6/29/2026 8:05 PM,1,14.99,1.53,0.00,94,189152,TO GO,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
11239,Kid's Meal,19,,Kid's Meal,2026-06-29,20:05:01,Monday,20,6/29/2026 8:05 PM,1,10.99,1.12,0.00,94,189152,TO GO,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
11240,Rice,Extra,,Side Orders,2026-06-29,20:05:01,Monday,20,6/29/2026 8:05 PM,1,2.99,0.30,0.00,94,189152,TO GO,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
11241,Brisket,20,Small,pho,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,14.99,1.53,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11242,Steak & Tripe,07,Large,pho,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,15.99,1.63,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11243,Chicken & Beef,G-5,,Grilled & Wok,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,16.49,1.68,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11244,Brisket,20,Large,pho,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,15.99,1.63,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11245,TOGO,,,TOGO,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,0.50,0.05,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11246,TOGO,,,TOGO,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,0.50,0.05,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11247,TOGO,,,TOGO,2026-06-29,20:11:36,Monday,20,6/29/2026 8:11 PM,1,0.50,0.05,0.00,91,189153,TO GO,,Credit Card,64.96,6.63,14.32,85.91,Cashier,Cashier
11248,Spring Roll,30,,Appetizer,2026-06-29,20:31:48,Monday,20,6/29/2026 8:31 PM,1,3.25,0.33,0.00,90,189154,TO GO,,Credit Card,19.24,1.96,3.82,25.02,Cashier,Cashier
11249,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-06-29,20:31:48,Monday,20,6/29/2026 8:31 PM,1,15.99,1.63,0.00,90,189154,TO GO,,Credit Card,19.24,1.96,3.82,25.02,Cashier,Cashier
11250,CAN,,,Coffee & Drinks,2026-06-29,20:50:02,Monday,20,6/29/2026 8:50 PM,1,2.49,0.25,0.00,92,189155,TABLE,A5,Credit Card,18.48,1.88,3.66,24.02,Cashier,Cashier
11251,Prawn & Pork,25,,Noodle Salad|Bowl,2026-06-29,20:50:02,Monday,20,6/29/2026 8:50 PM,1,15.99,1.63,0.00,92,189155,TABLE,A5,Credit Card,18.48,1.88,3.66,24.02,Cashier,Cashier
11252,"Steak, Brisket, Flank, tendon & Tripe",17,Small,pho,2026-06-29,20:53:22,Monday,20,6/29/2026 8:53 PM,1,14.99,1.53,0.00,93,189156,QUICK ORDER,,Credit Card,34.73,3.54,7.65,45.92,Cashier,Cashier
11253,Spring Roll,30,,Appetizer,2026-06-29,20:53:22,Monday,20,6/29/2026 8:53 PM,1,3.25,0.33,0.00,93,189156,QUICK ORDER,,Credit Card,34.73,3.54,7.65,45.92,Cashier,Cashier
11254,Grilled Chicken,31,,Noodle Salad|Bowl,2026-06-29,20:53:22,Monday,20,6/29/2026 8:53 PM,1,15.99,1.63,0.00,93,189156,QUICK ORDER,,Credit Card,34.73,3.54,7.65,45.92,Cashier,Cashier
11255,TOGO,,,TOGO,2026-06-29,20:53:22,Monday,20,6/29/2026 8:53 PM,1,0.50,0.05,0.00,93,189156,QUICK ORDER,,Credit Card,34.73,3.54,7.65,45.92,Cashier,Cashier
11256,Meat Balls,04,Large,pho,2026-06-29,21:01:35,Monday,21,6/29/2026 9:01 PM,1,15.99,1.63,0.00,108,189157,TO GO,,Cash,15.99,1.63,0.00,17.62,Cashier,Cashier
11257,Brisket,20,Large,pho,2026-06-29,21:08:22,Monday,21,6/29/2026 9:08 PM,1,15.99,1.63,0.00,104,189158,TABLE,A5,Credit Card,80.70,8.23,7.00,95.93,Cashier,Cashier
11258,Cattor Beef Stew /Rice,27,,Noodle Salad|Bowl,2026-06-29,21:08:22,Monday,21,6/29/2026 9:08 PM,1,15.99,1.63,0.00,104,189158,TABLE,A5,Credit Card,80.70,8.23,7.00,95.93,Cashier,Cashier
11259,Chicken,G-1,,Grilled & Wok,2026-06-29,21:08:22,Monday,21,6/29/2026 9:08 PM,1,14.49,1.48,0.00,104,189158,TABLE,A5,Credit Card,80.70,8.23,7.00,95.93,Cashier,Cashier
11260,Steak,01,Small,pho,2026-06-29,21:08:22,Monday,21,6/29/2026 9:08 PM,1,14.99,1.53,0.00,104,189158,TABLE,A5,Credit Card,80.70,8.23,7.00,95.93,Cashier,Cashier
11261,Steak & Brisket,02,Large,pho,2026-06-29,21:08:22,Monday,21,6/29/2026 9:08 PM,1,15.99,1.63,0.00,104,189158,TABLE,A5,Credit Card,80.70,8.23,7.00,95.93,Cashier,Cashier
11262,Spring Roll,30,,Appetizer,2026-06-29,21:08:22,Monday,21,6/29/2026 9:08 PM,1,3.25,0.33,0.00,104,189158,TABLE,A5,Credit Card,80.70,8.23,7.00,95.93,Cashier,Cashier
11263,"Brisket, Fatty Flank & Tripe",44,Large,pho,2026-06-29,21:24:10,Monday,21,6/29/2026 9:24 PM,1,15.99,1.63,0.00,102,189159,TABLE,C4,Credit Card,30.98,3.16,5.12,39.26,Cashier,Cashier
11264,Steak,01,Small,pho,2026-06-29,21:24:10,Monday,21,6/29/2026 9:24 PM,1,14.99,1.53,0.00,102,189159,TABLE,C4,Credit Card,30.98,3.16,5.12,39.26,Cashier,Cashier
11265,Combo Tray,W3,,Specials Combo Tray,2026-06-29,21:25:58,Monday,21,6/29/2026 9:25 PM,1,34.99,3.57,0.00,103,189160,QUICK ORDER,,Credit Card,82.46,8.41,16.36,107.23,Cashier,Cashier
11266,"Brisket, Fatty, Flank & Tendon",45,Large,pho,2026-06-29,21:25:58,Monday,21,6/29/2026 9:25 PM,1,15.99,1.63,0.00,103,189160,QUICK ORDER,,Credit Card,82.46,8.41,16.36,107.23,Cashier,Cashier
11267,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-06-29,21:25:58,Monday,21,6/29/2026 9:25 PM,1,15.99,1.63,0.00,103,189160,QUICK ORDER,,Credit Card,82.46,8.41,16.36,107.23,Cashier,Cashier
11268,Chicken,G-1,,Grilled & Wok,2026-06-29,21:25:58,Monday,21,6/29/2026 9:25 PM,1,14.49,1.48,0.00,103,189160,QUICK ORDER,,Credit Card,82.46,8.41,16.36,107.23,Cashier,Cashier
11269,TOGO,,,TOGO,2026-06-29,21:25:58,Monday,21,6/29/2026 9:25 PM,1,0.50,0.05,0.00,103,189160,QUICK ORDER,,Credit Card,82.46,8.41,16.36,107.23,Cashier,Cashier
11270,TOGO,,,TOGO,2026-06-29,21:25:58,Monday,21,6/29/2026 9:25 PM,1,0.50,0.05,0.00,103,189160,QUICK ORDER,,Credit Card,82.46,8.41,16.36,107.23,Cashier,Cashier
11271,Shrimp (4pcs),Extra,,Side Orders,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,3.99,0.41,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11272,Chicken Fried Rice,F1,,Fried Rice,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,15.49,1.58,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11273,Prawn & Pork,25,,Noodle Salad|Bowl,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,15.99,1.63,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11274,Steak,01,Large,pho,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,15.99,1.63,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11275,Brisket,20,Large,pho,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,15.99,1.63,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11276,Spring Roll,30,,Appetizer,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,3.25,0.33,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11277,Fried Roll,28,,Appetizer,2026-06-29,21:30:05,Monday,21,6/29/2026 9:30 PM,1,3.25,0.33,0.00,107,189161,TABLE,C1,Credit Card,73.95,7.54,0.00,81.49,Cashier,Cashier
11278,Spring Roll,30,,Appetizer,2026-06-29,21:33:29,Monday,21,6/29/2026 9:33 PM,1,3.25,0.33,0.00,101,189162,TO GO,,Credit Card,17.49,1.78,2.89,22.16,Cashier,Cashier
11279,Kid's Meal,19,,Kid's Meal,2026-06-29,21:33:29,Monday,21,6/29/2026 9:33 PM,1,10.99,1.12,0.00,101,189162,TO GO,,Credit Card,17.49,1.78,2.89,22.16,Cashier,Cashier
11280,Spring Roll,30,,Appetizer,2026-06-29,21:33:29,Monday,21,6/29/2026 9:33 PM,1,3.25,0.33,0.00,101,189162,TO GO,,Credit Card,17.49,1.78,2.89,22.16,Cashier,Cashier
11281,Chicken Fried Rice,F1,,Fried Rice,2026-06-29,21:39:06,Monday,21,6/29/2026 9:39 PM,1,15.49,1.58,0.00,106,189163,TO GO,,Credit Card,15.49,1.58,3.07,20.14,Cashier,Cashier
11282,Steak,01,Small,pho,2026-06-29,21:40:33,Monday,21,6/29/2026 9:40 PM,1,14.99,1.53,0.00,95,189164,TABLE,C3,Credit Card,30.98,3.16,0.00,34.14,Cashier,Cashier
11283,Steak,01,Large,pho,2026-06-29,21:40:33,Monday,21,6/29/2026 9:40 PM,1,15.99,1.63,0.00,95,189164,TABLE,C3,Credit Card,30.98,3.16,0.00,34.14,Cashier,Cashier
11284,Steak & Brisket,02,Large,pho,2026-06-29,21:44:40,Monday,21,6/29/2026 9:44 PM,1,15.99,1.63,0.00,98,189165,TO GO,,Credit Card,37.97,3.87,8.37,50.21,Cashier,Cashier
11285,Chicken,18,Large,pho,2026-06-29,21:44:40,Monday,21,6/29/2026 9:44 PM,1,15.99,1.63,0.00,98,189165,TO GO,,Credit Card,37.97,3.87,8.37,50.21,Cashier,Cashier
11286,BBQ Pork Spring Roll,A7,,Appetizer,2026-06-29,21:44:40,Monday,21,6/29/2026 9:44 PM,1,4.99,0.51,0.00,98,189165,TO GO,,Credit Card,37.97,3.87,8.37,50.21,Cashier,Cashier
11287,TOGO,,,TOGO,2026-06-29,21:44:40,Monday,21,6/29/2026 9:44 PM,1,0.50,0.05,0.00,98,189165,TO GO,,Credit Card,37.97,3.87,8.37,50.21,Cashier,Cashier
11288,TOGO,,,TOGO,2026-06-29,21:44:40,Monday,21,6/29/2026 9:44 PM,1,0.50,0.05,0.00,98,189165,TO GO,,Credit Card,37.97,3.87,8.37,50.21,Cashier,Cashier
11289,Spring Roll,30,,Appetizer,2026-06-29,21:44:45,Monday,21,6/29/2026 9:44 PM,1,3.25,0.33,0.00,96,189166,TABLE,C2,Credit Card,6.50,0.66,0.00,7.16,Cashier,Cashier
11290,Spring Roll,30,,Appetizer,2026-06-29,21:44:45,Monday,21,6/29/2026 9:44 PM,1,3.25,0.33,0.00,96,189166,TABLE,C2,Credit Card,6.50,0.66,0.00,7.16,Cashier,Cashier
